,Rk,School,Conference,AP Rank,Year,Wins,Loses,Ties,OSRS,DSRS,SRS,Offensive Scoring,Defensive Scoring,Offensive Passing,Offensive Rushing,Defensive Rushing
5503,122,William & Mary,Ind,,1980,2,9,0,-8.96,-3.74,-12.71,10.20,25.86,,,
5504,123,Southern Illinois,MVC,,1980,3,8,0,-4.05,-9.03,-13.09,15.80,30.52,,,
5505,124,Oregon State,Pac-10,,1980,0,11,0,-7.95,-5.19,-13.14,13.46,28.74,,,
5506,125,Northwestern,Big Ten,,1980,0,11,0,-2.24,-11.05,-13.30,18.56,35.66,,,
5507,126,Princeton,Ivy,,1980,6,4,0,-6.90,-6.45,-13.35,10.39,28.49,,,
5508,127,Lamar,Southland,,1980,3,8,0,-4.71,-9.42,-14.13,14.60,33.01,,,
5509,128,Dartmouth,Ivy,,1980,4,6,0,-8.51,-6.85,-15.35,12.62,28.32,,,
5510,129,UTEP,WAC,,1980,1,11,0,-9.82,-6.53,-16.34,9.36,34.08,,,
5511,130,Illinois State,Ind,,1980,4,7,0,-10.68,-6.45,-17.13,7.60,29.62,,,
5512,131,East Tennessee State,Southern,,1980,2,9,0,-9.20,-8.22,-17.41,9.55,28.59,,,
5513,132,Holy Cross,Ind,,1980,3,8,0,-9.88,-7.60,-17.48,8.86,28.17,,,
5514,133,Marshall,Southern,,1980,2,8,1,-12.23,-5.38,-17.61,7.77,27.61,,,
5515,134,Kent State,MAC,,1980,3,8,0,-7.78,-9.87,-17.64,11.04,32.13,,,
5516,135,Arkansas State,Southland,,1980,2,9,0,-10.19,-7.82,-18.00,8.48,29.18,,,
5517,136,Pennsylvania,Ivy,,1980,1,9,0,-13.96,-12.50,-26.46,4.35,35.95,,,
5518,137,Eastern Michigan,MAC,,1980,1,9,0,-15.27,-12.79,-28.06,3.67,39.81,,,
5519,138,Columbia,Ivy,,1980,1,9,0,-16.88,-12.45,-29.33,1.41,36.75,,,
5520,1,Penn State,Ind,3,1981,10,2,0,14.05,10.97,25.02,39.03,6.53,,,
5521,2,Pitt,Ind,4,1981,11,1,0,11.39,10.63,22.02,36.48,8.82,,,
5522,3,Nebraska,Big 8,11,1981,9,3,0,9.39,12.40,21.79,36.92,5.25,,,
5523,4,Georgia,SEC,6,1981,10,2,0,9.46,11.98,21.43,36.12,5.64,,,
5524,5,Clemson,ACC,1,1981,12,0,0,7.93,13.41,21.34,33.30,3.98,,,
5525,6,SMU,SWC,5,1981,10,1,0,10.75,8.70,19.45,34.66,10.01,,,
5526,7,Miami (FL),Ind,8,1981,9,2,0,8.47,10.33,18.80,29.28,7.26,,,
5527,8,Texas,SWC,2,1981,10,1,1,5.61,11.83,17.44,26.77,7.11,,,
5528,9,Michigan,Big Ten,12,1981,9,3,0,8.83,8.45,17.29,31.56,10.23,,,
5529,10,Alabama,SEC,7,1981,9,2,1,8.56,8.51,17.07,29.57,9.52,,,
5530,11,Arizona State,Pac-10,16,1981,9,2,0,12.65,4.05,16.71,37.16,14.01,,,
5531,12,North Carolina,ACC,9,1981,10,2,0,6.63,9.33,15.97,33.83,8.88,,,
5532,13,USC,Pac-10,14,1981,9,3,0,6.30,8.87,15.17,28.31,8.69,,,
5533,14,West Virginia,Ind,17,1981,9,3,0,5.03,9.51,14.54,26.41,8.13,,,
5534,15,UCLA,Pac-10,,1981,7,4,1,8.70,5.64,14.35,30.78,11.36,,,
5535,16,Oklahoma,Big 8,20,1981,7,4,1,8.26,5.54,13.81,33.01,12.41,,,
5536,17,Florida,SEC,,1981,7,5,0,5.16,7.75,12.90,29.11,9.92,,,
5537,18,Southern Mississippi,Ind,,1981,9,2,1,4.13,8.73,12.86,28.42,10.15,,,
5538,19,Brigham Young,WAC,13,1981,11,2,0,13.28,-0.90,12.38,36.39,20.52,,,
5539,20,Arkansas,SWC,,1981,8,4,0,8.42,3.83,12.25,29.08,13.18,,,
5540,21,Washington,Pac-10,10,1981,10,2,0,3.63,8.29,11.92,25.32,10.36,,,
5541,22,Ohio State,Big Ten,15,1981,9,3,0,10.48,1.03,11.51,32.61,17.80,,,
5542,23,Iowa,Big Ten,18,1981,8,4,0,1.23,10.18,11.41,24.26,8.67,,,
5543,24,Missouri,Big 8,19,1981,8,4,0,4.50,6.89,11.39,26.94,11.21,,,
5544,25,Mississippi State,SEC,,1981,8,4,0,2.09,9.18,11.27,21.91,8.48,,,
5545,26,Houston,SWC,,1981,7,4,1,2.02,9.03,11.05,24.33,9.19,,,
5546,27,Notre Dame,Ind,,1981,5,6,0,2.20,8.44,10.64,25.69,9.47,,,
5547,28,Hawaii,WAC,,1981,9,2,0,1.89,8.37,10.25,24.72,11.46,,,
5548,29,Texas A&M,SWC,,1981,7,5,0,5.09,4.94,10.03,26.08,12.34,,,
5549,30,Washington State,Pac-10,,1981,8,3,1,5.00,4.86,9.87,25.52,13.09,,,
5550,31,Maryland,ACC,,1981,4,6,1,3.59,5.33,8.93,26.46,11.94,,,
5551,32,Wyoming,WAC,,1981,8,3,0,6.37,1.81,8.17,28.07,16.99,,,
5552,33,Illinois,Big Ten,,1981,7,4,0,8.06,-0.31,7.75,28.04,21.56,,,
5553,34,Auburn,SEC,,1981,5,6,0,0.68,6.98,7.66,21.21,9.91,,,
5554,35,Virginia Tech,Ind,,1981,7,4,0,0.19,7.28,7.47,22.42,12.30,,,
5555,36,South Carolina,Ind,,1981,6,6,0,3.28,3.94,7.22,24.24,12.93,,,
5556,37,Florida State,Ind,,1981,6,5,0,6.87,-0.16,6.71,27.67,20.66,,,
5557,38,Kansas,Big 8,,1981,8,4,0,0.78,5.80,6.58,20.67,13.51,,,
5558,39,Temple,Ind,,1981,5,5,0,-0.44,6.68,6.24,21.80,15.41,,,
5559,40,Wisconsin,Big Ten,,1981,7,5,0,2.00,4.18,6.18,23.21,14.80,,,
5560,41,Tulane,Ind,,1981,6,5,0,0.14,5.92,6.06,21.78,11.51,,,
5561,42,San Jose State,PCAA,,1981,9,3,0,8.00,-2.28,5.72,28.94,21.19,,,
5562,43,Syracuse,Ind,,1981,4,6,1,7.50,-1.84,5.66,27.25,19.84,,,
5563,44,Navy,Ind,,1981,7,4,1,-0.09,5.49,5.40,19.48,14.59,,,
5564,45,Oklahoma State,Big 8,,1981,7,5,0,0.15,5.05,5.20,20.40,14.59,,,
5565,46,Tulsa,MVC,,1981,6,5,0,5.25,-0.45,4.81,29.05,18.65,,,
5566,47,Utah,WAC,,1981,8,2,1,1.17,3.61,4.78,23.05,17.84,,,
5567,48,North Carolina State,ACC,,1981,4,7,0,0.71,3.98,4.69,21.69,13.76,,,
5568,49,Purdue,Big Ten,,1981,5,6,0,4.11,0.51,4.63,23.49,17.49,,,
5569,50,Stanford,Pac-10,,1981,4,7,0,6.76,-2.19,4.57,31.29,20.19,,,
5570,51,Tennessee,SEC,,1981,8,4,0,2.42,1.64,4.06,23.17,19.64,,,
5571,52,Duke,ACC,,1981,6,5,0,2.08,1.92,3.99,22.94,15.61,,,
5572,53,Michigan State,Big Ten,,1981,5,6,0,4.94,-1.26,3.68,26.03,20.29,,,
5573,54,Arizona,Pac-10,,1981,6,5,0,1.08,1.98,3.07,21.73,15.96,,,
5574,55,Cincinnati,Ind,,1981,6,5,0,-2.68,5.60,2.91,17.62,16.46,,,
5575,56,Minnesota,Big Ten,,1981,6,5,0,5.89,-3.04,2.85,23.28,21.54,,,
5576,57,Boston College,Ind,,1981,5,6,0,5.26,-2.51,2.75,26.19,23.65,,,
5577,58,Baylor,SWC,,1981,5,6,0,4.92,-2.28,2.64,26.55,19.62,,,
5578,59,San Diego State,WAC,,1981,6,5,0,2.82,-0.31,2.51,22.95,19.26,,,
5579,60,Iowa State,Big 8,,1981,5,5,1,1.65,0.82,2.47,21.97,17.19,,,
5580,61,Vanderbilt,SEC,,1981,4,7,0,4.96,-3.10,1.86,26.06,22.79,,,
5581,62,Ole Miss,SEC,,1981,4,6,1,1.16,-0.14,1.02,21.64,21.49,,,
5582,63,McNeese State,Southland,,1981,7,3,1,3.91,-2.90,1.01,25.70,21.90,,,
5583,64,Texas Christian,SWC,,1981,2,7,2,4.66,-3.95,0.71,25.60,23.07,,,
5584,65,Miami (OH),MAC,,1981,8,2,1,-2.20,2.79,0.59,16.14,18.26,,,
5585,66,Drake,MVC,,1981,10,1,0,-0.92,1.45,0.52,19.48,20.86,,,
5586,67,West Texas A&M,MVC,,1981,7,4,0,0.25,0.07,0.32,20.17,18.85,,,
5587,68,Kentucky,SEC,,1981,3,8,0,-2.51,2.65,0.14,18.73,15.30,,,
5588,69,Furman,Southern,,1981,8,3,0,3.64,-3.71,-0.06,22.33,24.13,,,
5589,70,Citadel,Southern,,1981,7,3,1,-2.44,2.27,-0.17,17.54,18.33,,,
5590,71,Toledo,MAC,,1981,9,3,0,-2.44,2.17,-0.27,19.28,18.87,,,
5591,72,Arkansas State,Southland,,1981,6,5,0,-4.11,3.31,-0.80,15.26,15.56,,,
5592,73,Rutgers,Ind,,1981,5,6,0,-3.92,3.00,-0.93,14.66,18.05,,,
5593,74,California,Pac-10,,1981,2,9,0,0.39,-1.54,-1.16,22.61,18.45,,,
5594,75,Texas-Arlington,Southland,,1981,6,5,0,-0.09,-1.15,-1.23,19.26,23.42,,,
5595,76,Southern Illinois,MVC,,1981,7,4,0,-2.76,1.04,-1.71,18.17,17.90,,,
5596,77,Colorado,Big 8,,1981,3,8,0,-2.35,0.62,-1.73,18.15,22.82,,,
5597,78,Central Michigan,MAC,,1981,7,4,0,-3.28,1.35,-1.93,17.55,18.38,,,
5598,79,New Mexico,WAC,,1981,4,7,1,-2.73,0.58,-2.16,15.69,17.70,,,
5599,80,East Carolina,Ind,,1981,5,6,0,1.43,-3.66,-2.23,23.76,26.03,,,
5600,81,Wake Forest,ACC,,1981,4,7,0,5.34,-7.79,-2.45,25.91,29.92,,,
5601,82,LSU,SEC,,1981,3,7,1,-0.83,-1.65,-2.48,19.20,21.78,,,
5602,83,Texas Tech,SWC,,1981,1,9,1,1.72,-4.23,-2.51,22.71,22.44,,,
5603,84,Utah State,PCAA,,1981,5,5,1,-3.99,1.24,-2.75,15.63,18.40,,,
5604,85,Chattanooga,Southern,,1981,7,3,1,-3.31,0.44,-2.87,14.26,20.06,,,
5605,86,Colgate,Ind,,1981,7,3,0,-3.39,0.53,-2.87,16.43,21.29,,,
5606,87,Indiana State,MVC,,1981,5,5,1,-3.47,0.52,-2.96,18.50,18.41,,,
5607,88,Rice,SWC,,1981,4,7,0,1.16,-4.34,-3.18,22.26,26.06,,,
5608,89,Wichita State,MVC,,1981,4,6,1,1.22,-4.46,-3.24,21.69,22.75,,,
5609,90,Yale,Ivy,,1981,9,1,0,0.34,-3.62,-3.28,16.96,26.06,,,
5610,91,Kansas State,Big 8,,1981,2,9,0,-0.93,-2.39,-3.32,19.01,23.09,,,
5611,92,Louisville,Ind,,1981,5,6,0,-3.75,-0.27,-4.02,16.64,20.80,,,
5612,93,Virginia Military Institute,Southern,,1981,6,3,1,-4.91,0.76,-4.15,13.44,19.75,,,
5613,94,Virginia,ACC,,1981,1,10,0,-3.15,-1.25,-4.40,17.73,19.91,,,
5614,95,Richmond,Ind,,1981,4,7,0,-0.16,-4.42,-4.58,18.52,23.70,,,
5615,96,Oregon,Pac-10,,1981,2,9,0,-6.78,1.67,-5.12,15.18,19.01,,,
5616,97,Louisiana Tech,Southland,,1981,4,6,1,-3.72,-1.52,-5.24,17.32,23.33,,,
5617,98,Pacific,PCAA,,1981,5,6,0,-2.60,-2.74,-5.34,17.33,22.99,,,
5618,99,Louisiana-Monroe,Ind,,1981,5,6,0,2.54,-7.89,-5.35,25.17,27.33,,,
5619,100,Indiana,Big Ten,,1981,3,8,0,-3.09,-2.48,-5.57,15.06,21.58,,,
5620,101,Bowling Green State,MAC,,1981,5,5,1,-9.90,4.09,-5.81,11.03,16.06,,,
5621,102,Nevada-Las Vegas,Ind,,1981,6,6,0,7.25,-13.20,-5.95,26.13,34.98,,,
5622,103,Air Force,WAC,,1981,4,7,0,-3.47,-2.55,-6.02,15.45,21.74,,,
5623,104,Georgia Tech,Ind,,1981,1,10,0,-1.67,-4.45,-6.12,19.62,23.52,,,
5624,105,Western Michigan,MAC,,1981,6,5,0,-3.43,-3.02,-6.45,15.77,22.18,,,
5625,106,Appalachian State,Southern,,1981,3,7,1,-4.74,-2.46,-7.19,16.90,22.39,,,
5626,107,Memphis,Ind,,1981,1,10,0,-9.46,2.02,-7.45,10.68,16.85,,,
5627,108,North Texas,Ind,,1981,2,9,0,-7.09,-0.81,-7.90,13.14,19.27,,,
5628,109,Lamar,Southland,,1981,4,6,1,-7.19,-0.98,-8.17,12.66,20.47,,,
5629,110,Fresno State,PCAA,,1981,5,6,0,1.42,-9.83,-8.41,19.83,29.28,,,
5630,111,Ohio,MAC,,1981,5,6,0,0.59,-9.20,-8.60,19.04,29.21,,,
5631,112,William & Mary,Ind,,1981,5,6,0,-3.25,-5.83,-9.08,15.49,29.91,,,
5632,113,Army,Ind,,1981,3,7,1,-10.89,1.79,-9.10,8.75,21.96,,,
5633,114,East Tennessee State,Southern,,1981,6,5,0,-6.64,-3.27,-9.91,11.37,25.27,,,
5634,115,Holy Cross,Ind,,1981,6,5,0,-2.70,-7.35,-10.05,14.77,27.71,,,
5635,116,Kent State,MAC,,1981,4,7,0,-9.40,-1.34,-10.74,9.70,21.04,,,
5636,117,Western Carolina,Southern,,1981,4,7,0,-1.31,-9.52,-10.82,17.08,30.85,,,
5637,118,Louisiana,Southland,,1981,1,9,1,-8.68,-2.15,-10.83,11.06,21.73,,,
5638,119,Cal State Fullerton,PCAA,,1981,3,8,0,-3.65,-7.50,-11.15,15.39,25.87,,,
5639,120,Dartmouth,Ivy,,1981,6,4,0,-9.76,-1.92,-11.69,7.57,24.52,,,
5640,121,Ball State,MAC,,1981,4,7,0,-7.50,-4.78,-12.28,11.45,25.35,,,
5641,122,Long Beach State,PCAA,,1981,2,8,0,-8.02,-4.39,-12.40,11.13,22.75,,,
5642,123,Colorado State,WAC,,1981,0,12,0,-3.94,-9.07,-13.01,16.11,38.34,,,
5643,124,Illinois State,MVC,,1981,3,7,0,-9.97,-3.81,-13.78,8.72,24.59,,,
5644,125,Northern Illinois,MAC,,1981,3,8,0,-8.54,-5.47,-14.02,11.79,26.83,,,
5645,126,Harvard,Ivy,,1981,5,4,1,-8.59,-5.53,-14.12,9.95,28.93,,,
5646,127,Northwestern,Big Ten,,1981,0,11,0,-9.97,-4.42,-14.39,10.94,40.79,,,
5647,128,New Mexico State,MVC,,1981,3,8,0,-7.85,-7.13,-14.98,11.72,29.08,,,
5648,129,Oregon State,Pac-10,,1981,1,10,0,-4.94,-10.60,-15.54,16.14,38.82,,,
5649,130,UTEP,WAC,,1981,1,10,0,-8.36,-10.21,-18.57,10.53,38.48,,,
5650,131,Princeton,Ivy,,1981,5,4,1,-3.28,-16.16,-19.44,12.30,42.50,,,
5651,132,Marshall,Southern,,1981,2,9,0,-13.91,-5.62,-19.53,4.75,30.10,,,
5652,133,Brown,Ivy,,1981,3,7,0,-10.78,-13.19,-23.96,4.03,36.14,,,
5653,134,Cornell,Ivy,,1981,3,7,0,-11.54,-12.48,-24.02,4.55,36.03,,,
5654,135,Columbia,Ivy,,1981,1,9,0,-16.32,-9.98,-26.30,0.21,34.29,,,
5655,136,Eastern Michigan,MAC,,1981,0,11,0,-13.99,-12.52,-26.51,5.38,36.95,,,
5656,137,Pennsylvania,Ivy,,1981,1,9,0,-14.76,-14.54,-29.30,2.12,42.40,,,
5657,1,Penn State,Ind,1,1982,11,1,0,14.43,8.67,23.10,40.52,10.04,,,
5658,2,Nebraska,Big 8,3,1982,12,1,0,12.76,9.18,21.94,43.73,10.12,,,
5659,3,UCLA,Pac-10,5,1982,10,1,1,16.27,5.40,21.66,39.13,13.17,,,
5660,4,USC,Pac-10,15,1982,8,3,0,8.67,12.39,21.05,34.57,6.26,,,
5661,5,Georgia,SEC,4,1982,11,1,0,8.84,9.84,18.68,32.82,8.87,,,
5662,6,Arizona State,Pac-10,6,1982,10,2,0,6.83,11.26,18.09,29.35,7.61,,,
5663,7,Pitt,Ind,10,1982,9,3,0,4.19,13.11,17.30,29.69,5.30,,,
5664,8,Washington,Pac-10,7,1982,10,2,0,8.58,7.90,16.48,33.43,11.85,,,
5665,9,Maryland,ACC,20,1982,8,4,0,12.43,3.79,16.22,35.53,14.49,,,
5666,10,Michigan,Big Ten,,1982,8,4,0,7.70,8.19,15.89,33.68,10.13,,,
5667,11,Florida State,Ind,13,1982,9,3,0,13.33,2.23,15.57,39.95,17.27,,,
5668,12,North Carolina,ACC,18,1982,8,4,0,5.49,9.95,15.44,31.17,8.74,,,
5669,13,LSU,SEC,11,1982,8,3,1,8.73,6.52,15.26,35.24,10.80,,,
5670,14,Alabama,SEC,,1982,8,4,0,8.81,6.18,14.99,32.47,11.89,,,
5671,15,Ohio State,Big Ten,12,1982,9,3,0,7.39,7.59,14.99,31.60,10.03,,,
5672,16,Texas,SWC,17,1982,9,3,0,7.10,7.83,14.94,33.18,11.66,,,
5673,17,Oklahoma,Big 8,16,1982,8,4,0,9.35,5.48,14.83,32.76,12.82,,,
5674,18,Auburn,SEC,14,1982,9,3,0,5.82,8.48,14.30,26.95,10.68,,,
5675,19,Arizona,Pac-10,,1982,6,4,1,10.12,3.65,13.78,34.61,15.35,,,
5676,20,Clemson,ACC,8,1982,9,1,1,4.21,9.43,13.63,27.60,10.63,,,
5677,21,SMU,SWC,2,1982,11,0,1,6.70,6.65,13.36,30.37,13.04,,,
5678,22,West Virginia,Ind,19,1982,9,3,0,5.58,7.68,13.25,27.83,11.38,,,
5679,23,Arkansas,SWC,9,1982,9,2,1,2.38,10.51,12.89,27.06,9.15,,,
5680,24,Notre Dame,Ind,,1982,6,4,1,3.49,9.09,12.58,26.33,8.87,,,
5681,25,Florida,SEC,,1982,8,4,0,5.58,6.97,12.55,30.55,13.03,,,
5682,26,Miami (FL),Ind,,1982,7,4,0,3.61,8.22,11.83,25.57,8.96,,,
5683,27,Stanford,Pac-10,,1982,5,6,0,13.07,-2.07,10.99,36.39,19.93,,,
5684,28,Illinois,Big Ten,,1982,7,5,0,7.50,3.40,10.90,33.45,14.10,,,
5685,29,California,Pac-10,,1982,7,4,0,3.15,7.00,10.14,25.08,15.77,,,
5686,30,Brigham Young,WAC,,1982,8,4,0,4.86,4.06,8.92,30.83,15.95,,,
5687,31,Boston College,Ind,,1982,8,3,1,5.21,3.35,8.56,26.27,17.75,,,
5688,32,New Mexico,WAC,,1982,10,1,0,7.71,-0.09,7.61,30.62,21.72,,,
5689,33,Southern Mississippi,Ind,,1982,7,4,0,3.11,4.30,7.41,27.16,15.64,,,
5690,34,Mississippi State,SEC,,1982,5,6,0,6.44,0.95,7.39,28.71,18.25,,,
5691,35,Tennessee,SEC,,1982,6,5,1,5.18,1.81,6.99,27.48,17.04,,,
5692,36,Wisconsin,Big Ten,,1982,7,5,0,5.14,1.66,6.80,28.10,16.30,,,
5693,37,Iowa,Big Ten,,1982,8,4,0,0.18,6.44,6.62,22.85,12.17,,,
5694,38,Vanderbilt,SEC,,1982,8,4,0,4.82,1.43,6.25,27.94,17.72,,,
5695,39,Duke,ACC,,1982,6,5,0,9.61,-3.75,5.86,30.99,23.91,,,
5696,40,Tulsa,MVC,,1982,10,1,0,3.95,1.58,5.53,25.45,21.91,,,
5697,41,Kansas State,Big 8,,1982,6,5,1,-1.78,7.06,5.28,21.69,12.93,,,
5698,42,North Carolina State,ACC,,1982,6,5,0,-1.29,5.82,4.53,21.17,18.93,,,
5699,43,San Jose State,PCAA,,1982,8,3,0,4.39,-0.12,4.27,26.81,21.29,,,
5700,44,Missouri,Big 8,,1982,5,4,2,0.30,3.57,3.87,21.54,15.49,,,
5701,45,Air Force,WAC,,1982,8,5,0,10.84,-7.52,3.32,31.49,27.39,,,
5702,46,San Diego State,WAC,,1982,7,5,0,4.13,-1.02,3.11,25.96,23.75,,,
5703,47,Fresno State,PCAA,,1982,11,1,0,6.67,-3.74,2.93,25.82,25.92,,,
5704,48,Indiana,Big Ten,,1982,5,6,0,0.16,2.38,2.54,23.51,16.94,,,
5705,49,Utah,WAC,,1982,5,6,0,0.15,2.25,2.40,21.70,17.03,,,
5706,50,Ole Miss,SEC,,1982,4,7,0,0.83,1.38,2.22,24.50,18.77,,,
5707,51,Navy,Ind,,1982,6,5,0,-1.74,3.35,1.60,19.68,17.32,,,
5708,52,Oregon,Pac-10,,1982,2,8,1,-5.71,6.89,1.18,15.77,13.55,,,
5709,53,Cincinnati,Ind,,1982,6,5,0,-1.06,2.14,1.09,25.15,19.55,,,
5710,54,Michigan State,Big Ten,,1982,2,9,0,0.57,0.35,0.92,23.93,16.45,,,
5711,55,Temple,Ind,,1982,4,7,0,-1.76,2.66,0.90,20.89,17.11,,,
5712,56,Iowa State,Big 8,,1982,4,6,1,-2.09,2.80,0.71,21.05,18.72,,,
5713,57,Houston,SWC,,1982,5,5,1,-0.60,1.19,0.59,22.80,21.90,,,
5714,58,Georgia Tech,Ind,,1982,6,5,0,0.79,-0.22,0.58,23.98,23.27,,,
5715,59,Virginia Tech,Ind,,1982,7,4,0,-7.04,7.57,0.53,16.01,15.26,,,
5716,60,Oklahoma State,Big 8,,1982,4,5,2,1.23,-1.15,0.08,23.18,22.18,,,
5717,61,Tulane,Ind,,1982,4,7,0,-0.68,0.30,-0.39,21.21,20.73,,,
5718,62,Baylor,SWC,,1982,4,6,1,2.53,-3.18,-0.65,23.41,22.08,,,
5719,63,Hawaii,WAC,,1982,6,5,0,-1.17,0.21,-0.95,20.59,19.42,,,
5720,64,South Carolina,Ind,,1982,4,7,0,-0.20,-0.89,-1.09,21.61,21.25,,,
5721,65,Syracuse,Ind,,1982,2,9,0,-3.58,2.42,-1.16,19.55,17.69,,,
5722,66,Texas Tech,SWC,,1982,4,7,0,-4.28,2.78,-1.49,15.82,16.05,,,
5723,67,East Carolina,Ind,,1982,7,4,0,-0.31,-1.38,-1.69,19.75,24.45,,,
5724,68,Washington State,Pac-10,,1982,3,7,1,-3.33,1.13,-2.20,18.18,18.76,,,
5725,69,Texas A&M,SWC,,1982,5,6,0,2.84,-5.16,-2.32,26.89,28.58,,,
5726,70,Purdue,Big Ten,,1982,3,8,0,1.19,-3.76,-2.57,24.34,22.96,,,
5727,71,Wyoming,WAC,,1982,5,7,0,0.08,-3.23,-3.15,20.24,23.38,,,
5728,72,Oregon State,Pac-10,,1982,1,9,1,-4.18,0.41,-3.77,18.06,22.06,,,
5729,73,Minnesota,Big Ten,,1982,3,8,0,-0.13,-3.67,-3.80,25.55,23.89,,,
5730,74,Wichita State,MVC,,1982,8,3,0,1.18,-5.30,-4.12,20.92,27.33,,,
5731,75,Rutgers,Ind,,1982,5,6,0,-2.38,-2.24,-4.62,18.19,25.36,,,
5732,76,Long Beach State,PCAA,,1982,6,5,0,-0.24,-4.53,-4.77,19.20,27.19,,,
5733,77,Texas Christian,SWC,,1982,3,8,0,-1.37,-3.69,-5.06,19.93,23.12,,,
5734,78,Colorado State,WAC,,1982,4,7,0,-2.95,-2.12,-5.07,17.84,22.89,,,
5735,79,Western Michigan,MAC,,1982,7,2,2,-9.68,4.58,-5.10,10.38,17.94,,,
5736,80,Bowling Green State,MAC,,1982,7,5,0,-2.35,-2.84,-5.19,18.55,24.54,,,
5737,81,Colorado,Big 8,,1982,2,8,1,-2.87,-2.41,-5.28,19.23,23.23,,,
5738,82,Miami (OH),MAC,,1982,7,4,0,-8.02,2.49,-5.53,11.56,19.23,,,
5739,83,Wake Forest,ACC,,1982,3,8,0,-0.24,-5.93,-6.16,19.95,27.57,,,
5740,84,Kansas,Big 8,,1982,2,7,2,-5.60,-0.67,-6.27,16.25,22.49,,,
5741,85,Virginia,ACC,,1982,2,9,0,-0.99,-5.82,-6.81,20.21,28.98,,,
5742,86,Louisville,Ind,,1982,5,6,0,-0.58,-6.26,-6.84,21.71,33.11,,,
5743,87,Louisiana,Ind,,1982,7,3,1,-4.27,-3.39,-7.66,14.38,26.27,,,
5744,88,Northwestern,Big Ten,,1982,3,8,0,0.44,-8.11,-7.67,23.47,31.80,,,
5745,89,Kentucky,SEC,,1982,0,10,1,-6.11,-1.62,-7.73,16.47,20.83,,,
5746,90,Army,Ind,,1982,4,7,0,-6.64,-2.24,-8.88,14.36,25.94,,,
5747,91,Toledo,MAC,,1982,6,5,0,-6.37,-2.78,-9.15,12.15,24.21,,,
5748,92,Central Michigan,MAC,,1982,6,4,1,-2.49,-6.68,-9.17,16.27,29.09,,,
5749,93,Southern Illinois,MVC,,1982,6,5,0,-8.99,-0.29,-9.27,9.90,25.07,,,
5750,94,Nevada-Las Vegas,PCAA,,1982,3,8,0,-0.24,-9.47,-9.71,19.73,30.65,,,
5751,95,UTEP,WAC,,1982,2,10,0,-5.46,-5.45,-10.92,15.84,31.31,,,
5752,96,Memphis,Ind,,1982,1,10,0,-8.17,-2.85,-11.02,12.90,22.68,,,
5753,97,Utah State,PCAA,,1982,5,6,0,-6.34,-4.95,-11.29,13.19,27.60,,,
5754,98,Northern Illinois,MAC,,1982,5,5,0,-12.05,-1.11,-13.16,8.00,23.05,,,
5755,99,New Mexico State,MVC,,1982,3,8,0,-4.60,-8.70,-13.29,14.10,35.03,,,
5756,100,Indiana State,MVC,,1982,5,6,0,-10.74,-2.61,-13.34,7.09,26.96,,,
5757,101,Rice,SWC,,1982,0,11,0,-6.25,-7.34,-13.59,15.64,29.83,,,
5758,102,Drake,MVC,,1982,4,7,0,-1.18,-13.45,-14.63,17.33,36.23,,,
5759,103,Ohio,MAC,,1982,6,5,0,-8.47,-6.56,-15.03,10.51,33.65,,,
5760,104,North Texas,Ind,,1982,2,9,0,-8.33,-7.68,-16.01,10.99,28.81,,,
5761,105,Pacific,PCAA,,1982,2,9,0,-6.79,-9.36,-16.15,13.44,33.49,,,
5762,106,Ball State,MAC,,1982,5,6,0,-10.21,-6.19,-16.40,9.80,29.51,,,
5763,107,West Texas A&M,MVC,,1982,3,8,0,-3.95,-12.55,-16.50,14.11,38.82,,,
5764,108,Cal State Fullerton,PCAA,,1982,3,9,0,-14.71,-3.38,-18.08,4.25,25.83,,,
5765,109,William & Mary,Ind,,1982,3,8,0,-5.29,-12.79,-18.08,13.71,38.50,,,
5766,110,Richmond,Ind,,1982,0,10,0,-13.54,-7.97,-21.51,5.35,31.42,,,
5767,111,Eastern Michigan,MAC,,1982,1,9,1,-16.52,-5.16,-21.68,2.18,28.74,,,
5768,112,Illinois State,MVC,,1982,2,9,0,-10.78,-12.04,-22.81,7.25,36.95,,,
5769,113,Kent State,MAC,,1982,0,11,0,-12.90,-10.76,-23.66,6.47,34.15,,,
5770,1,Auburn,SEC,3,1983,11,1,0,11.87,11.56,23.43,33.91,8.37,,,
5771,2,Nebraska,Big 8,2,1983,12,1,0,16.06,6.55,22.61,51.99,13.63,,,
5772,3,Florida,SEC,6,1983,9,2,1,8.06,12.42,20.48,32.15,7.50,,,
5773,4,Miami (FL),Ind,1,1983,11,1,0,4.73,15.46,20.18,28.02,3.73,,,
5774,5,Georgia,SEC,4,1983,10,1,1,7.26,11.93,19.19,29.09,8.56,,,
5775,6,Alabama,SEC,15,1983,8,4,0,11.71,5.45,17.16,36.45,14.62,,,
5776,7,Michigan,Big Ten,8,1983,9,3,0,6.40,9.93,16.32,30.27,10.48,,,
5777,8,Brigham Young,WAC,7,1983,11,1,0,14.49,0.94,15.42,41.76,19.84,,,
5778,9,Clemson,ACC,11,1983,9,1,1,9.25,5.83,15.08,32.87,14.78,,,
5779,10,Ohio State,Big Ten,9,1983,9,3,0,9.89,4.62,14.51,35.18,15.94,,,
5780,11,Florida State,Ind,,1983,7,5,0,15.23,-1.19,14.04,38.97,21.17,,,
